contestantId,team_name,id,eventId,typeId,periodId,timeMin,timeSec,playerName,playerId,outcome,x,y,timeStamp,lastModified,assist,qualifier,match_id,label,date,15,16,17,18,20,22,23,25,26,28,29,56,62,63,64,72,73,74,75,76,78,79,80,81,82,83,84,100,101,102,103,108,113,114,122,146,147,153,154,160,214,215,230,231,233,280,281,282,321,322,323,324,326,327,328,338,362,374,375,391,395,396,458,468,472,sequenceId,possessionId,keyPass,140,141,318,210,6,9,24,107,61,77,89,133,136,254,300,353,390,60,86,87,484,85,120,121,138,274,65,139
b2vft81kyjurzbmekvgrqwr64,Hobro,2707240219,442,15,2,50,25,V. Rasmussen,dwuxps3jv2852642q000wep6,1,93.0,35.4,2024-08-10T13:06:48.920,2024-08-10T13:08:35,1.0,"{""id"": 5139105153, ""qualifierId"": 103, ""value"": ""19""}",61nxt1f2c9lotmvunbocwyplg,Roskilde vs Hobro,2024-08-10,NaN,NaN,NaN,NaN,true,true,NaN,NaN,NaN,,true,Center,NaN,true,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,true,,true,,,,,47.2,19,NaN,,,,94.0,37.0,NaN,true,,NaN,NaN,98.8,48.0,522,,,,0.05703210085630417,0.0,NaN,NaN,3,2,NaN,NaN,,NaN,NaN,,NaN,NaN,NaN,,,,,,,,,,,NaN,NaN,,,,,,,,,NaN,NaN,,,,,,,,,,,
b2vft81kyjurzbmekvgrqwr64,Hobro,2707240725,445,16,2,50,55,F. Dietz,ebd3uvtt54wkdsahc2127j02c,1,94.6,46.0,2024-08-10T13:07:17.484,2024-08-12T16:29:24,1.0,"{""id"": 5139109141, ""qualifierId"": 25}",61nxt1f2c9lotmvunbocwyplg,Roskilde vs Hobro,2024-08-10,true,true,NaN,NaN,NaN,NaN,NaN,true,NaN,,true,Center,NaN,NaN,NaN,NaN,NaN,NaN,,true,NaN,NaN,NaN,,NaN,,,,,52.9,5.1,NaN,,,,NaN,NaN,NaN,true,,NaN,NaN,99.8,47.8,NaN,,,,0.1799701452255249,0.8788647651672363,NaN,NaN,2,2,true,NaN,,2024-08-10 14:07:17.107,50:54.926,,99.5,49.3,NaN,,,,,,,,,,,NaN,NaN,,,,,,,,,NaN,NaN,,,,,,,,,,,
bd4qakf7j0wwie8wke9km7uj8,Roskilde,2707242579,545,13,2,53,57,O. Juul,aejgqvdw1jftxaa538kaa15w4,1,76.3,62.6,2024-08-10T13:10:19.403,2024-08-10T13:11:30,1.0,"{""id"": 5139118561, ""qualifierId"": 22}",61nxt1f2c9lotmvunbocwyplg,Roskilde vs Hobro,2024-08-10,NaN,NaN,NaN,true,NaN,true,NaN,NaN,NaN,,true,Center,NaN,NaN,NaN,true,NaN,true,,NaN,NaN,NaN,NaN,,NaN,,,,,45.9,88.9,NaN,,,,NaN,NaN,NaN,NaN,,NaN,true,97.7,50.7,NaN,,,,0.03953896835446358,0.0,NaN,NaN,1,2,NaN,NaN,,NaN,NaN,,NaN,NaN,NaN,,,,,,,,,,,NaN,NaN,,,,,,,,,NaN,NaN,,,,,,,,,,,
b2vft81kyjurzbmekvgrqwr64,Hobro,2707257277,644,15,2,76,18,F. Christensen,9b89pmcjk6re94bjp0ixeatjo,1,90.9,49.9,2024-08-10T13:32:40.399,2024-08-12T18:29:12,1.0,"{""id"": 5139197967, ""qualifierId"": 326, ""value"": ""1""}",61nxt1f2c9lotmvunbocwyplg,Roskilde vs Hobro,2024-08-10,NaN,NaN,true,NaN,NaN,true,NaN,NaN,NaN,,true,Center,NaN,NaN,NaN,true,NaN,NaN,,NaN,true,NaN,NaN,,NaN,,,,,51.4,15.8,NaN,,,,98.4,49.6,NaN,true,,true,NaN,NaN,NaN,754,,,,0.45849689841270447,0.4196690320968628,NaN,NaN,1,1,true,NaN,,NaN,NaN,,NaN,NaN,NaN,,,,,,,,,,,NaN,NaN,,,,,,,,,NaN,NaN,,,,,,,,,,,
b2vft81kyjurzbmekvgrqwr64,Hobro,2707257957,654,15,2,78,2,J. Sneftrup,6xhxqcmi0g6h61y2pl9v89xjo,1,94.3,32.7,2024-08-10T13:34:24.455,2024-08-10T13:37:06,1.0,"{""id"": 5139207655, ""qualifierId"": 233, ""value"": ""765""}",61nxt1f2c9lotmvunbocwyplg,Roskilde vs Hobro,2024-08-10,NaN,NaN,NaN,NaN,true,true,NaN,NaN,NaN,,true,Center,true,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,true,,true,,,,,47.9,19,NaN,,,,95.5,35.9,NaN,NaN,,NaN,true,98.8,46.4,765,,,,0.04140524938702583,0.0,NaN,true,3,2,NaN,NaN,,NaN,NaN,,NaN,NaN,NaN,,,,,,,,,,,NaN,NaN,,,,,,,,,NaN,NaN,,,,,,,,,,,
b2vft81kyjurzbmekvgrqwr64,Hobro,2707259599,672,15,2,81,25,F. Christensen,9b89pmcjk6re94bjp0ixeatjo,1,88.5,50.0,2024-08-10T13:37:47.729,2024-08-10T13:39:09,NaN,"{""id"": 5139211251, ""qualifierId"": 353, ""value"": ""793""}",61nxt1f2c9lotmvunbocwyplg,Roskilde vs Hobro,2024-08-10,NaN,NaN,true,NaN,true,NaN,NaN,NaN,NaN,,NaN,Center,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,true,,NaN,,,,,47.2,3.2,NaN,,,,99.0,49.3,NaN,NaN,,true,NaN,NaN,NaN,789,,,,0.7884,0.6328982710838318,NaN,NaN,1,1,NaN,NaN,,NaN,NaN,,NaN,NaN,true,,,,,,,,,,,true,NaN,,,,,,,,,793,553482,,,,,,,,,,,
b2vft81kyjurzbmekvgrqwr64,Hobro,2707259605,673,15,2,81,29,F. Christensen,9b89pmcjk6re94bjp0ixeatjo,1,91.4,43.8,2024-08-10T13:37:52.480,2024-08-12T18:29:10,NaN,"{""id"": 5139211573, ""qualifierId"": 338, ""value"": ""672""}",61nxt1f2c9lotmvunbocwyplg,Roskilde vs Hobro,2024-08-10,NaN,NaN,true,NaN,true,NaN,NaN,NaN,NaN,,NaN,Center,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,true,NaN,NaN,,NaN,,,,,50.4,6.3,NaN,,,,98.6,48.2,NaN,NaN,,true,NaN,NaN,NaN,790,,,,0.3254272937774658,0.241255521774292,true,NaN,2,1,true,672,,NaN,NaN,,NaN,NaN,true,,,,,,,,,,,NaN,true,,,,,,,,,NaN,NaN,,,,,,,,,,,
bd4qakf7j0wwie8wke9km7uj8,Roskilde,2707256137,735,15,2,73,28,A. Taranis,m031ocyfq011rual3olkegdm,1,82.2,74.7,2024-08-10T13:29:50.969,2024-08-10T13:31:27,1.0,"{""id"": 5139246461, ""qualifierId"": 233, ""value"": ""628""}",61nxt1f2c9lotmvunbocwyplg,Roskilde vs Hobro,2024-08-10,NaN,NaN,NaN,true,true,true,NaN,NaN,NaN,,true,Center,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,true,NaN,,NaN,,,,,49.9,23.4,NaN,,,,98.8,51.4,NaN,NaN,,NaN,true,NaN,NaN,628,,,,0.019093697890639305,0.008928494527935982,NaN,true,2,2,NaN,NaN,,NaN,NaN,,NaN,NaN,NaN,,,,,,,,,,,NaN,NaN,,,,,,,,,NaN,NaN,,,,,,,,,,,
bd4qakf7j0wwie8wke9km7uj8,Roskilde,2707264025,891,15,2,90,49,M. Winkel,6bkuzenpse2kzirt9q7qeisd0,1,75.3,57.3,2024-08-10T13:47:11.605,2024-08-10T13:48:22,1.0,"{""id"": 5139233807, ""qualifierId"": 230, ""value"": ""97.5""}",61nxt1f2c9lotmvunbocwyplg,Roskilde vs Hobro,2024-08-10,NaN,NaN,NaN,true,true,true,NaN,NaN,NaN,,true,Center,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,true,NaN,NaN,,true,,,,,48.9,19,NaN,,,,81.4,55.2,NaN,NaN,,NaN,true,97.5,50.4,740,,,,0.026660066097974777,0.0,NaN,NaN,2,2,NaN,NaN,,NaN,NaN,,NaN,NaN,NaN,,,,,,,,,,,NaN,NaN,,,,,,,,,NaN,NaN,,,,,,,,,,,
8gxd9ry2580pu1b1dd5ny9ymy,Hvidovre,2711169433,196,15,1,17,27,A. Smed,dncrhma6gwcn6pxiu7hfc6qz8,1,80.2,68.7,2024-08-19T22:29:15.264,2024-08-19T22:31:48,1.0,"{""id"": 5160790753, ""qualifierId"": 326, ""value"": ""2""}",651qsgvxz0hgo5cewrehcj9ck,Hobro vs Hvidovre,2024-08-17,NaN,,NaN,true,NaN,true,,NaN,,NaN,true,Center,,NaN,NaN,true,NaN,,NaN,NaN,true,NaN,NaN,,true,,,,,50.4,19,,,,,89.3,60.3,,NaN,,NaN,true,97.6,51.8,155,NaN,NaN,NaN,0.022924436256289482,0.0,,NaN,2,2,NaN,,,NaN,NaN,,,,NaN,NaN,NaN,,,,,,,,,,,,,,,NaN,,,,,,NaN,NaN,,,,,,,,,
8gxd9ry2580pu1b1dd5ny9ymy,Hvidovre,2711176375,414,15,1,40,57,A. Iljazovski,bfvdr7ckiersz26ya2kq9f1g4,1,89.5,38.5,2024-08-19T22:52:44.668,2024-08-19T22:55:15,NaN,"{""id"": 5160832227, ""qualifierId"": 103, ""value"": ""7.0""}",651qsgvxz0hgo5cewrehcj9ck,Hobro vs Hvidovre,2024-08-17,NaN,,true,NaN,true,true,,NaN,,NaN,NaN,Center,,NaN,NaN,NaN,NaN,,NaN,NaN,true,NaN,NaN,,NaN,,,,,48.5,7.0,,,,,98.9,47.3,,NaN,,NaN,true,NaN,NaN,384,NaN,NaN,NaN,0.13696299493312836,0.11023411154747009,,true,2,2,NaN,,,NaN,NaN,,,,true,386,NaN,,,,,,,,,,,,,,,NaN,,,,,,NaN,NaN,,,,,,,,,
8gxd9ry2580pu1b1dd5ny9ymy,Hvidovre,2711177169,438,13,1,43,4,F. Høgh,9tt9eo9bsff7dp7aqjal1obo4,1,92.3,26.7,2024-08-19T22:54:52.139,2024-08-19T22:57,1.0,"{""id"": 5160833137, ""qualifierId"": 22}",651qsgvxz0hgo5cewrehcj9ck,Hobro vs Hvidovre,2024-08-17,NaN,,NaN,NaN,true,true,,NaN,,NaN,true,Center,,true,NaN,NaN,true,,NaN,NaN,NaN,NaN,NaN,,NaN,,,,,65.5,13.9,,,,,NaN,NaN,,true,,NaN,NaN,98.9,46.6,NaN,NaN,NaN,NaN,0.024882057681679726,0.0,,NaN,2,2,NaN,,,NaN,NaN,,,,NaN,NaN,NaN,,,,,,,,,,,,,,,NaN,,,,,,NaN,NaN,,,,,,,,,
8gxd9ry2580pu1b1dd5ny9ymy,Hvidovre,2711177481,445,15,1,44,0,A. Smed,dncrhma6gwcn6pxiu7hfc6qz8,1,85.6,65.7,2024-08-19T22:55:48.175,2024-08-19T22:57:56,NaN,"{""id"": 5160837117, ""qualifierId"": 215}",651qsgvxz0hgo5cewrehcj9ck,Hobro vs Hvidovre,2024-08-17,NaN,,NaN,NaN,NaN,true,,NaN,,NaN,NaN,Center,,NaN,true,true,NaN,,NaN,true,NaN,NaN,NaN,,NaN,,,,,52.8,13.9,,,,,98.6,53.8,,NaN,,NaN,true,NaN,NaN,410,NaN,NaN,NaN,0.06183977425098419,0.06249570846557617,,NaN,2,2,NaN,,,NaN,NaN,,,,true,NaN,NaN,,,,,,,,,,,,,,,NaN,,,,,,NaN,NaN,,,,,,,,,
b2vft81kyjurzbmekvgrqwr64,Hobro,2711215469,493,13,2,48,53,V. Rasmussen,dwuxps3jv2852642q000wep6,1,77.7,64.0,2024-08-20T00:44:01.727,2024-08-20T00:45:12,1.0,"{""id"": 5161048161, ""qualifierId"": 22}",651qsgvxz0hgo5cewrehcj9ck,Hobro vs Hvidovre,2024-08-17,NaN,,NaN,true,NaN,true,,NaN,,NaN,true,Center,,NaN,NaN,true,NaN,,NaN,NaN,NaN,NaN,NaN,,NaN,,,,,56.5,51.4,,,,,NaN,NaN,,NaN,,NaN,true,99.9,50.9,NaN,NaN,NaN,NaN,0.024428213015198708,0.0,,NaN,2,2,NaN,,,NaN,NaN,,,,NaN,NaN,NaN,,,,,,,,,,,,,,,NaN,,,,,,NaN,true,,,,,,,,,
8gxd9ry2580pu1b1dd5ny9ymy,Hvidovre,2711214391,516,15,2,46,55,A. Iljazovski,bfvdr7ckiersz26ya2kq9f1g4,1,73.1,35.4,2024-08-20T00:42:03.744,2024-08-20T00:56:34,1.0,"{""id"": 5161041991, ""qualifierId"": 326, ""value"": ""2""}",651qsgvxz0hgo5cewrehcj9ck,Hobro vs Hvidovre,2024-08-17,NaN,,NaN,true,true,true,,NaN,,NaN,true,Center,,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,true,NaN,,NaN,,,,,48.2,27.8,,,,,98.0,46.9,,NaN,,NaN,true,NaN,NaN,465,NaN,NaN,NaN,0.019016733393073082,0.0534040667116642,,NaN,2,3,NaN,,,NaN,NaN,,,,NaN,NaN,NaN,,,,,,,,,,,,,,,NaN,,,,,,NaN,NaN,,,,,,,,,
b2vft81kyjurzbmekvgrqwr64,Hobro,2711218629,563,13,2,57,15,Z. Hyltoft,b0yv1pcxifawqx6r1cfqq3otm,1,74.5,60.0,2024-08-20T00:52:23.731,2024-08-20T00:53:35,NaN,"{""id"": 5161067503, ""qualifierId"": 103, ""value"": ""16.7""}",651qsgvxz0hgo5cewrehcj9ck,Hobro vs Hvidovre,2024-08-17,NaN,,NaN,true,true,NaN,,true,,NaN,NaN,Center,,NaN,NaN,NaN,NaN,,true,NaN,NaN,NaN,NaN,,NaN,,,,,38.3,16.7,,,,,NaN,NaN,,NaN,,NaN,true,99.4,50.4,NaN,NaN,NaN,NaN,0.01953227072954178,0.0,,NaN,2,2,NaN,,,NaN,NaN,,,,true,NaN,NaN,,,,,,,,,,,,,,,NaN,,,,,,NaN,NaN,,,,,,,,,
b2vft81kyjurzbmekvgrqwr64,Hobro,2711220345,612,16,2,62,9,Z. Hyltoft,b0yv1pcxifawqx6r1cfqq3otm,1,9.9,52.6,2024-08-20T00:57:18.650,2024-08-20T00:57:51,NaN,"{""id"": 5161078155, ""qualifierId"": 102, ""value"": ""51.0""}",651qsgvxz0hgo5cewrehcj9ck,Hobro vs Hvidovre,2024-08-17,NaN,,true,NaN,NaN,true,,NaN,,true,NaN,Center,,NaN,NaN,true,NaN,,NaN,NaN,true,NaN,NaN,,NaN,,,,,51.0,7.0,,,,,NaN,NaN,,NaN,,NaN,NaN,98.6,48.9,NaN,OWN_GOAL,439089,2397,NaN,NaN,,NaN,NaN,NaN,NaN,,,2024-08-20 01:57:17.432,62:09.141,,,,NaN,NaN,672,,,,,,,,,,,,,,,NaN,,,,,,NaN,NaN,,,,,,,,,
b2vft81kyjurzbmekvgrqwr64,Hobro,2711224491,740,15,2,74,54,M. Compaoré,az9x5coo3hl4qkt16x24pp5re,1,81.7,24.3,2024-08-20T01:10:02.513,2024-08-20T01:14:46,NaN,"{""id"": 5161097931, ""qualifierId"": 22}",651qsgvxz0hgo5cewrehcj9ck,Hobro vs Hvidovre,2024-08-17,NaN,,NaN,true,true,true,,NaN,,NaN,NaN,Center,,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,,true,,,,,NaN,NaN,,,,,NaN,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.018876420333981514,0.0,,NaN,2,2,NaN,,,NaN,NaN,,,,NaN,NaN,NaN,,,,,,,,,,,,,,,NaN,,,,,,NaN,NaN,,,,,,,,,
b2vft81kyjurzbmekvgrqwr64,Hobro,2711224925,753,15,2,75,55,F. Christensen,9b89pmcjk6re94bjp0ixeatjo,1,92.8,54.9,2024-08-20T01:11:03.658,2024-08-20T01:12:14,1.0,"{""id"": 5161100343, ""qualifierId"": 147, ""value"": ""50.7""}",651qsgvxz0hgo5cewrehcj9ck,Hobro vs Hvidovre,2024-08-17,true,,true,NaN,NaN,true,,NaN,,NaN,true,Center,,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,true,NaN,,NaN,,,,,49.4,32.3,,,,,99.8,50.7,,true,,NaN,NaN,NaN,NaN,822,NaN,NaN,NaN,0.08257630467414856,0.3578070104122162,,NaN,3,2,true,,,NaN,NaN,,,,NaN,NaN,NaN,,,,,,,,,,,,,,,true,,,,,,NaN,NaN,,,,,,,,,
8gxd9ry2580pu1b1dd5ny9ymy,Hvidovre,2711223933,783,13,2,73,9,J. Singh,2cup1vjw8n43kbzzxfflnmplg,1,86.6,69.7,2024-08-20T01:08:18.193,2024-08-20T01:51:15,1.0,"{""id"": 5161152571, ""qualifierId"": 102, ""value"": ""39.2""}",651qsgvxz0hgo5cewrehcj9ck,Hobro vs Hvidovre,2024-08-17,NaN,,NaN,NaN,true,NaN,,true,,NaN,true,Center,,NaN,true,NaN,NaN,,true,NaN,NaN,NaN,NaN,,NaN,,,,,39.2,22.2,,,,,NaN,NaN,,NaN,,NaN,NaN,99.3,52.2,NaN,NaN,NaN,NaN,0.0317,NaN,,NaN,2,2,NaN,,,NaN,NaN,,,,NaN,NaN,NaN,,,,,,,,,,,,,,,NaN,,,,,,NaN,NaN,,,,,,,,,
b2vft81kyjurzbmekvgrqwr64,Hobro,2711227491,839,16,2,83,14,F. Christensen,9b89pmcjk6re94bjp0ixeatjo,1,96.4,43.7,2024-08-20T01:18:23.149,2024-08-20T01:19:39,NaN,"{""id"": 5161115187, ""qualifierId"": 231, ""value"": ""48.9""}",651qsgvxz0hgo5cewrehcj9ck,Hobro vs Hvidovre,2024-08-17,NaN,,NaN,NaN,NaN,NaN,,true,,NaN,NaN,Center,,NaN,NaN,true,NaN,,NaN,NaN,NaN,NaN,true,,NaN,,,,,47.8,10.1,,,,,NaN,NaN,,NaN,,true,NaN,99.4,48.9,NaN,NaN,NaN,NaN,0.4386836886405945,0.671323835849762,,NaN,1,0,true,,,2024-08-20 02:18:22.806,83:14.515,,,,true,NaN,NaN,,,,,,,,,,,,,,,NaN,,,,,,true,NaN,,,,,,,,,
b2vft81kyjurzbmekvgrqwr64,Hobro,2711229579,889,15,2,89,38,F. Christensen,9b89pmcjk6re94bjp0ixeatjo,1,93.2,55.8,2024-08-20T01:24:46.698,2024-08-20T01:49:56,NaN,"{""id"": 5161150259, ""qualifierId"": 322, ""value"": ""0.1578858643770218""}",651qsgvxz0hgo5cewrehcj9ck,Hobro vs Hvidovre,2024-08-17,NaN,,true,NaN,true,true,,NaN,,NaN,NaN,Center,,NaN,NaN,NaN,NaN,,NaN,NaN,true,NaN,NaN,,NaN,,,,,50.8,19.6,,,,,99.3,51.4,,NaN,,NaN,NaN,NaN,NaN,956,NaN,NaN,NaN,0.2772385776042938,0.1578858643770218,,NaN,2,2,NaN,,,NaN,NaN,,,,true,NaN,NaN,,,,,,,,,,,,,,,NaN,,,,,,NaN,NaN,,,,,,,,,
b2vft81kyjurzbmekvgrqwr64,Hobro,2711521069,34,15,1,2,24,M. Compaoré,az9x5coo3hl4qkt16x24pp5re,1,92.6,46.0,2024-08-21T17:02:18.822,2024-08-21T18:01:19,1.0,"{""id"": 5162777469, ""qualifierId"": 103, ""value"": ""19""}",67q1kfc3gdz3yohfds1qwp6ok,Vendsyssel vs Hobro,2024-08-21,true,,true,NaN,NaN,true,NaN,NaN,,,true,Center,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,true,,NaN,true,NaN,49.0,19,NaN,,NaN,,95.6,46.8,NaN,true,,NaN,NaN,98.9,49.1,35,,,,0.09904611110687256,0.0,,,3,2,true,,,NaN,NaN,NaN,,,NaN,,,,,,,,,,,,NaN,,,NaN,NaN,NaN,,,,,,,,NaN,NaN,,,,,,,
b2vft81kyjurzbmekvgrqwr64,Hobro,2711521405,60,16,1,5,6,F. Christensen,9b89pmcjk6re94bjp0ixeatjo,1,93.0,50.1,2024-08-21T17:05:00.616,2024-08-21T17:08:50,1.0,"{""id"": 5162779365, ""qualifierId"": 327, ""value"": ""2""}",67q1kfc3gdz3yohfds1qwp6ok,Vendsyssel vs Hobro,2024-08-21,true,,true,NaN,NaN,NaN,NaN,NaN,,,true,Center,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,50.8,3.8,NaN,,NaN,,NaN,NaN,NaN,true,,true,NaN,99.0,50.2,NaN,,,,0.12609438598155975,0.08508416265249252,,,3,2,true,,,2024-08-21 18:05:00.175,05:05.777,NaN,,,NaN,,,,,,,,,,,,true,,,NaN,NaN,NaN,,,,,,,,NaN,NaN,,,,,,,
7gkglopz9cjsysn2u6sbhuvc5,Vendsyssel,2711521541,66,13,1,6,35,M. Haarup,6t6k24gn6zwxz1g6c3n4ph0q,1,77.0,55.8,2024-08-21T17:06:30.191,2024-08-21T17:07:40,1.0,"{""id"": 5162780263, ""qualifierId"": 22}",67q1kfc3gdz3yohfds1qwp6ok,Vendsyssel vs Hobro,2024-08-21,NaN,,NaN,true,true,true,NaN,NaN,,,true,Center,,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,40.3,31.9,NaN,,NaN,,NaN,NaN,NaN,NaN,,NaN,true,97.7,50.7,NaN,,,,0.036623213440179825,0.0,,,2,2,NaN,,,NaN,NaN,NaN,,,NaN,,,,,,,,,,,,NaN,,,NaN,NaN,NaN,,,,,,,,NaN,NaN,,,,,,,
7gkglopz9cjsysn2u6sbhuvc5,Vendsyssel,2711521657,75,15,1,7,30,A. Ahmad,4csz412vb3lquessbnf999ct0,1,93.6,26.2,2024-08-21T17:07:25.191,2024-08-21T17:25:37,NaN,"{""id"": 5162793067, ""qualifierId"": 63}",67q1kfc3gdz3yohfds1qwp6ok,Vendsyssel vs Hobro,2024-08-21,NaN,,NaN,NaN,true,true,NaN,NaN,,,NaN,Center,,true,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,true,NaN,true,,NaN,NaN,NaN,47.2,19,true,,NaN,,94.3,28.5,NaN,NaN,,NaN,NaN,99.1,47.3,74,,,,0.008103283122181892,0.0,,,3,2,true,,,NaN,NaN,NaN,,,true,,,,,,,,,,,,NaN,,,NaN,NaN,NaN,,,,,,,,NaN,NaN,,,,,,,
b2vft81kyjurzbmekvgrqwr64,Hobro,2711521813,84,15,1,8,30,M. Compaoré,az9x5coo3hl4qkt16x24pp5re,1,76.9,53.0,2024-08-21T17:08:24.930,2024-08-21T17:31:27,1.0,"{""id"": 5162795799, ""qualifierId"": 321, ""value"": ""0.025066152215003967""}",67q1kfc3gdz3yohfds1qwp6ok,Vendsyssel vs Hobro,2024-08-21,NaN,,NaN,true,NaN,true,NaN,NaN,,,true,Center,,NaN,NaN,true,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,true,,NaN,NaN,NaN,49.4,19,NaN,,NaN,,81.1,52.3,NaN,NaN,,NaN,true,97.6,50.9,85,,,,0.025066152215003967,0.0,,,3,2,NaN,,,NaN,NaN,NaN,,,NaN,,,,,,,,,,,,NaN,,,NaN,NaN,NaN,,,,,,,,NaN,NaN,,,,,,,
7gkglopz9cjsysn2u6sbhuvc5,Vendsyssel,2711521953,93,15,1,9,12,M. Haarup,6t6k24gn6zwxz1g6c3n4ph0q,1,90.4,67.2,2024-08-21T17:09:06.486,2024-08-21T17:10:27,1.0,"{""id"": 5162782801, ""qualifierId"": 321, ""value"": ""0.09170731902122498""}",67q1kfc3gdz3yohfds1qwp6ok,Vendsyssel vs Hobro,2024-08-21,NaN,,NaN,NaN,true,NaN,true,NaN,,,true,Center,,NaN,true,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,true,,NaN,true,NaN,50.8,19,NaN,,NaN,,96.0,57.6,NaN,true,,NaN,NaN,98.8,53.1,89,,,,0.09170731902122498,0.0,,,2,2,NaN,,,NaN,NaN,NaN,,,NaN,,,,,,,,,,,,NaN,,,NaN,NaN,NaN,,,,,,,,NaN,NaN,,,,,,,
7gkglopz9cjsysn2u6sbhuvc5,Vendsyssel,2711522057,98,15,1,9,49,A. Ahmad,4csz412vb3lquessbnf999ct0,1,86.4,54.8,2024-08-21T17:09:43.988,2024-08-21T17:37:12,1.0,"{""id"": 5162783233, ""qualifierId"": 56, ""value"": ""Center""}",67q1kfc3gdz3yohfds1qwp6ok,Vendsyssel vs Hobro,2024-08-21,NaN,,true,NaN,NaN,NaN,NaN,true,,,true,Center,,NaN,NaN,true,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,true,,NaN,NaN,NaN,51.7,19,NaN,,NaN,,89.2,54.2,NaN,true,,NaN,NaN,97.5,50.4,92,,,,0.08838406205177307,0.0,,,2,3,NaN,,,NaN,NaN,NaN,,,NaN,,,,,,,,,,,,NaN,,,NaN,NaN,NaN,,,,,,,,NaN,NaN,,,,,,,
b2vft81kyjurzbmekvgrqwr64,Hobro,2711522547,122,15,1,13,5,Z. Hyltoft,b0yv1pcxifawqx6r1cfqq3otm,1,79.0,62.9,2024-08-21T17:13:00.187,2024-08-21T17:15:44,NaN,"{""id"": 5162785795, ""qualifierId"": 56, ""value"": ""Center""}",67q1kfc3gdz3yohfds1qwp6ok,Vendsyssel vs Hobro,2024-08-21,NaN,,NaN,true,true,true,NaN,NaN,,,NaN,Center,,NaN,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,true,,NaN,NaN,NaN,51.9,19,NaN,,NaN,,89.8,57.2,NaN,NaN,,NaN,NaN,97.5,53.1,123,,,,0.036950353533029556,0.0,,,2,2,true,,,NaN,NaN,NaN,,,true,,,,,,,,,,,,NaN,,,NaN,NaN,NaN,,,,,,,,NaN,NaN,,,,,,,
b2vft81kyjurzbmekvgrqwr64,Hobro,2711523341,172,15,1,18,46,L. Klitten,ea2x4o6ufsqoz2zz7tqcnvo16,1,89.9,52.1,2024-08-21T17:18:40.583,2024-08-21T17:56:54,1.0,"{""id"": 5162814779, ""qualifierId"": 102, ""value"": ""51.5""}",67q1kfc3gdz3yohfds1qwp6ok,Vendsyssel vs Hobro,2024-08-21,NaN,,true,NaN,NaN,true,NaN,NaN,,,true,Center,,NaN,NaN,true,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,true,,NaN,NaN,NaN,51.5,19,true,,NaN,,91.7,52.0,NaN,true,,NaN,NaN,98.1,50.2,170,,,,0.0751214399933815,0.0,,,3,2,true,,,NaN,NaN,NaN,,,NaN,,,,,,,,,,,,NaN,,,NaN,NaN,NaN,,,,,,,,NaN,NaN,,,,,,,
7gkglopz9cjsysn2u6sbhuvc5,Vendsyssel,2711523493,186,15,1,20,17,O. Øhlenschlæger,7j35sfip0xb51mpa91wzikrh0,1,79.4,27.1,2024-08-21T17:20:12.394,2024-08-21T17:21:24,1.0,"{""id"": 5162791281, ""qualifierId"": 102, ""value"": ""49.5""}",67q1kfc3gdz3yohfds1qwp6ok,Vendsyssel vs Hobro,2024-08-21,NaN,,NaN,true,true,true,NaN,NaN,,,true,Center,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,true,,NaN,NaN,NaN,49.5,19,NaN,,NaN,,81.4,29.2,NaN,NaN,,NaN,true,99.1,48.2,184,,,,0.01882072351872921,0.0,,,2,2,NaN,,,NaN,NaN,NaN,,,NaN,,,,,,,,,,,,NaN,,,NaN,NaN,NaN,,,,,,,,NaN,NaN,,,,,,,
