contestantId,team_name,id,eventId,typeId,periodId,timeMin,timeSec,playerName,playerId,outcome,x,y,timeStamp,lastModified,assist,qualifier,match_id,label,league_name,date,country,15,16,17,18,19,20,22,23,24,25,29,56,60,72,73,74,76,77,78,80,81,82,83,84,87,100,101,102,103,108,120,133,139,146,147,153,154,214,215,230,231,233,300,321,322,323,326,327,328,338,374,375,391,395,396,458,sequenceId,possessionId,keyPass,140,141,318,210,6,9,26,107,63,64,75,79,136,160,280,281,282,324,468,472,86,121,61,65,114,85,353,390,276,89
a9vw7ikerpr4cuweeeka5aneg,Horsens,2827916101,565,13,2,59,32,S. Doua,6qko3f8w2ap9ynbuq2g55i5n8,1,86.1,35.2,2025-07-19T15:19:10.927,2025-07-19T15:20:18,NaN,"{""id"": 5800564185, ""qualifierId"": 103, ""value"": ""62.5""}",btk54zcps9pizk65pevt2pzis,Horsens vs Aarhus Fremad,1_Division,2025-07-19,DNK,NaN,,NaN,NaN,,true,true,,NaN,NaN,NaN,Center,,NaN,NaN,true,NaN,NaN,NaN,,NaN,NaN,,NaN,,,,46.1,62.5,NaN,,,NaN,NaN,NaN,NaN,NaN,,true,99.5,46.4,NaN,,0.11355254799127579,0.0,,1,2,NaN,,,,,,,true,,,,,,,,,,NaN,,true,NaN,NaN,,,NaN,,,,NaN,,,,,,,,NaN,,,NaN,
bfwi3pjyg3whbn0tpsz19e8hq,Aarhus Fremad,2827922261,659,15,2,72,32,M. Kaastrup,9nafz0c0x2qvmo5ldm0djmcq1,1,91.2,52.7,2025-07-19T15:32:10.345,2025-07-19T15:33:16,1.0,"{""id"": 5800597201, ""qualifierId"": 22}",btk54zcps9pizk65pevt2pzis,Horsens vs Aarhus Fremad,1_Division,2025-07-19,DNK,NaN,,true,NaN,,true,true,,NaN,NaN,true,Center,,NaN,NaN,NaN,NaN,NaN,true,,NaN,NaN,,NaN,,,,51.0,7.6,NaN,,,NaN,98.1,51.8,NaN,true,,NaN,NaN,NaN,653,,0.2970629632472992,0.22445231676101685,,2,2,true,,,,,,,NaN,,,,,,,,,,NaN,,NaN,NaN,NaN,,,NaN,,,,NaN,,,,,,,,NaN,,,NaN,
bfwi3pjyg3whbn0tpsz19e8hq,Aarhus Fremad,2827923009,668,13,2,73,54,M. Kaastrup,9nafz0c0x2qvmo5ldm0djmcq1,1,84.8,46.7,2025-07-19T15:33:32.121,2025-07-19T15:34:39,1.0,"{""id"": 5800601483, ""qualifierId"": 22}",btk54zcps9pizk65pevt2pzis,Horsens vs Aarhus Fremad,1_Division,2025-07-19,DNK,NaN,,true,NaN,,true,true,,NaN,NaN,true,Center,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,,,49.2,59.7,NaN,,,NaN,NaN,NaN,NaN,true,,NaN,99.1,49.1,NaN,,0.09704726189374924,0.0,,2,2,true,,,,,,,NaN,,,,,,,,,,NaN,,NaN,NaN,NaN,,,NaN,,,,NaN,,,,,,,,true,,,NaN,
bfwi3pjyg3whbn0tpsz19e8hq,Aarhus Fremad,2827924085,680,13,2,75,52,M. Berthelsen,6yh22sf7jss7huppjtromrkes,1,70.5,28.9,2025-07-19T15:35:30.898,2025-07-19T15:36:42,NaN,"{""id"": 5800607533, ""qualifierId"": 327, ""value"": ""3""}",btk54zcps9pizk65pevt2pzis,Horsens vs Aarhus Fremad,1_Division,2025-07-19,DNK,NaN,,NaN,true,,true,NaN,,NaN,NaN,NaN,Center,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,,,40.5,25,NaN,,,NaN,NaN,NaN,NaN,NaN,,NaN,98.4,46.8,NaN,,0.026332279667258263,0.0,,1,3,NaN,,,,,,,true,,,,,,,,,,true,,NaN,NaN,true,,,NaN,,,,NaN,,,,,,,,NaN,,,NaN,
a9vw7ikerpr4cuweeeka5aneg,Horsens,2827925025,690,13,2,77,46,A. Saine,7353ysa16qgg30b9z5qiagys4,1,91.0,39.5,2025-07-19T15:37:24.499,2025-07-19T15:38:33,1.0,"{""id"": 5800613575, ""qualifierId"": 102, ""value"": ""41.5""}",btk54zcps9pizk65pevt2pzis,Horsens vs Aarhus Fremad,1_Division,2025-07-19,DNK,true,,true,NaN,,NaN,NaN,,true,NaN,true,Center,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,true,,,,41.5,38.9,NaN,,,NaN,NaN,NaN,NaN,true,,NaN,99.5,48.2,NaN,,0.02199326641857624,0.0,,3,2,true,,,,,,,NaN,,,,,,,,,,NaN,,NaN,NaN,NaN,,,NaN,,,,NaN,,,,,,,,NaN,,,NaN,
bfwi3pjyg3whbn0tpsz19e8hq,Aarhus Fremad,2827928585,747,13,2,83,53,S. Bækgård,5o1k2hd9rdooxpjgbnabuh94a,1,84.2,71.7,2025-07-19T15:43:31.680,2025-07-19T15:44:40,1.0,"{""id"": 5800633003, ""qualifierId"": 230, ""value"": ""98.2""}",btk54zcps9pizk65pevt2pzis,Horsens vs Aarhus Fremad,1_Division,2025-07-19,DNK,NaN,,NaN,NaN,,true,NaN,,NaN,true,true,Center,,NaN,NaN,NaN,NaN,NaN,NaN,,true,NaN,,NaN,,,,40.3,75,NaN,,,NaN,NaN,NaN,NaN,true,,NaN,98.2,51.6,NaN,,0.02424974925816059,0.0,,2,2,NaN,,,,,,,NaN,,,,,,,,,,NaN,,NaN,true,NaN,,,NaN,,,,NaN,,,,,,,,NaN,,,NaN,
a9vw7ikerpr4cuweeeka5aneg,Horsens,2827933015,772,13,2,91,59,F. Brandhof,ca1b5707pdpx0ucug40ggnahh,1,93.4,49.3,2025-07-19T15:51:37.101,2025-07-19T15:52:47,1.0,"{""id"": 4611686018471107829, ""qualifierId"": 322, ""value"": ""0.0""}",btk54zcps9pizk65pevt2pzis,Horsens vs Aarhus Fremad,1_Division,2025-07-19,DNK,NaN,,true,NaN,,NaN,true,,NaN,NaN,true,Center,,true,NaN,NaN,NaN,true,NaN,,NaN,NaN,,NaN,,,,56.0,69.4,NaN,,,NaN,NaN,NaN,NaN,true,,NaN,99.0,50.4,NaN,,0.23920747637748718,0.0,,3,2,true,,,,,,,NaN,,,,,,,,,,NaN,,NaN,NaN,NaN,,,NaN,,,,NaN,,,,,,,,NaN,,,NaN,
a9vw7ikerpr4cuweeeka5aneg,Horsens,2827933981,788,15,2,95,7,A. Saine,7353ysa16qgg30b9z5qiagys4,1,89.1,66.4,2025-07-19T15:54:45.521,2025-07-19T15:56:38,1.0,"{""id"": 5800666581, ""qualifierId"": 102, ""value"": ""48.7""}",btk54zcps9pizk65pevt2pzis,Horsens vs Aarhus Fremad,1_Division,2025-07-19,DNK,NaN,,NaN,NaN,,true,NaN,,NaN,NaN,true,Center,,NaN,NaN,NaN,NaN,NaN,true,,NaN,true,,NaN,,,,48.7,19,NaN,,,true,92.5,60.8,NaN,true,,NaN,97.6,54.3,NaN,,0.041252296417951584,0.0,,3,2,NaN,,,,,,,NaN,,,,,,,,,,NaN,,NaN,true,NaN,,,true,,,,true,,,,,,,,NaN,,,NaN,
8gxd9ry2580pu1b1dd5ny9ymy,Hvidovre,2832066399,131,13,1,17,15,A. Smed,dncrhma6gwcn6pxiu7hfc6qz8,1,76.8,43.8,2025-08-04T17:18:09.212,2025-08-04T17:19:23,NaN,"{""id"": 5823747035, ""qualifierId"": 18}",byfv298dz7mcx3c3svchnciz8,Hvidovre vs Horsens,1_Division,2025-08-04,DNK,NaN,,NaN,true,NaN,NaN,NaN,NaN,,NaN,NaN,Center,,true,NaN,true,NaN,,NaN,NaN,,NaN,NaN,NaN,,NaN,,44.5,72.2,true,,,,NaN,NaN,NaN,NaN,NaN,true,97.8,51.3,NaN,,0.036427997052669525,0.0,,1,3,true,,,,,,,true,,,,,,,,,,,,,NaN,NaN,,,true,,,,NaN,,,,,,,,,,,,NaN
8gxd9ry2580pu1b1dd5ny9ymy,Hvidovre,2832070021,252,15,1,29,39,N. Clausen,6dzg820946z4848whaa6ny2nd,1,70.0,67.3,2025-08-04T17:30:32.946,2025-08-04T17:32:23,1.0,"{""id"": 5823769033, ""qualifierId"": 230, ""value"": ""98.0""}",byfv298dz7mcx3c3svchnciz8,Hvidovre vs Horsens,1_Division,2025-08-04,DNK,NaN,,NaN,true,NaN,NaN,true,NaN,,NaN,true,Center,,true,NaN,NaN,NaN,,true,NaN,,true,NaN,NaN,,NaN,,51.3,19,NaN,,,,75.0,64.6,NaN,NaN,NaN,true,98.0,48.7,287,,0.013054199516773224,0.0,,2,2,NaN,,,,,,,NaN,,,,,,,,,,,,,NaN,NaN,,,NaN,,,,NaN,,,,,,,,,,,,NaN
a9vw7ikerpr4cuweeeka5aneg,Horsens,2832071263,320,13,1,33,18,I. Miličević,9cg2dx19fx5be3zewtmx97e95,1,89.5,68.6,2025-08-04T17:34:12.128,2025-08-04T17:35:40,1.0,"{""id"": 5823775575, ""qualifierId"": 146, ""value"": ""93.3""}",byfv298dz7mcx3c3svchnciz8,Hvidovre vs Horsens,1_Division,2025-08-04,DNK,NaN,,NaN,NaN,NaN,NaN,true,NaN,,NaN,true,Center,,true,NaN,NaN,NaN,,NaN,NaN,,NaN,NaN,NaN,,NaN,,29.2,19,true,,,,93.3,50.4,true,true,NaN,NaN,99.4,53.3,NaN,,0.05093296989798546,0.0,,1,2,true,,,,,,,NaN,,,,,,,,,,,,,true,true,,,NaN,,,,NaN,,,,,,,,,,,,NaN
a9vw7ikerpr4cuweeeka5aneg,Horsens,2832071519,325,13,1,34,6,P. Olsen,8jotzm26md7pzdy2gn474chqt,1,71.6,51.7,2025-08-04T17:35:00.390,2025-08-04T17:36:07,NaN,"{""id"": 4611686018471221259, ""qualifierId"": 322, ""value"": ""0.0""}",byfv298dz7mcx3c3svchnciz8,Hvidovre vs Horsens,1_Division,2025-08-04,DNK,NaN,,NaN,true,NaN,true,NaN,NaN,,NaN,NaN,Center,,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,true,NaN,,NaN,,58.3,18.1,NaN,,,,NaN,NaN,NaN,NaN,NaN,true,96.5,49.5,NaN,,0.017494847998023033,0.0,,1,3,true,,,,,,,true,,,,,,,,,,,,,NaN,NaN,,,true,,,,NaN,,,,,,,,,,,,NaN
a9vw7ikerpr4cuweeeka5aneg,Horsens,2832073511,405,15,1,40,26,S. Pingel,3epwf56ozg73hueacwmckk0r9,1,86.7,43.6,2025-08-04T17:41:20.147,2025-08-05T09:22:54,1.0,"{""id"": 5823787551, ""qualifierId"": 233, ""value"": ""351""}",byfv298dz7mcx3c3svchnciz8,Hvidovre vs Horsens,1_Division,2025-08-04,DNK,NaN,,true,NaN,NaN,NaN,true,NaN,,NaN,true,Center,,true,NaN,NaN,NaN,,true,NaN,,NaN,NaN,NaN,,NaN,,50.3,7.0,NaN,,,,95.3,47.1,NaN,true,NaN,NaN,NaN,NaN,351,,0.22969280183315277,0.15796837210655212,,2,1,true,,,,,,,NaN,,,,,,,,,,,,,NaN,NaN,,,NaN,,,,NaN,,,,,,,,,,,,NaN
8gxd9ry2580pu1b1dd5ny9ymy,Hvidovre,2832078167,477,15,2,52,30,E. Aby,907vtkod58b7986k7u1619gr8,1,82.5,30.5,2025-08-04T18:08:40.179,2025-08-04T18:10:13,NaN,"{""id"": 5823814103, ""qualifierId"": 56, ""value"": ""Center""}",byfv298dz7mcx3c3svchnciz8,Hvidovre vs Horsens,1_Division,2025-08-04,DNK,NaN,,NaN,true,NaN,NaN,NaN,true,,NaN,NaN,Center,,true,NaN,NaN,NaN,,true,NaN,,true,NaN,NaN,,NaN,,48.2,19,NaN,,,,89.3,38.4,NaN,NaN,NaN,true,98.2,46.0,545,,0.029213830828666687,0.0,,3,2,NaN,,,,,,,true,,,,,,,,,,,,,NaN,NaN,,,NaN,,,,NaN,,,,,,,,,,,,NaN
a9vw7ikerpr4cuweeeka5aneg,Horsens,2832077241,498,13,2,49,2,I. Miličević,9cg2dx19fx5be3zewtmx97e95,1,75.7,75.2,2025-08-04T18:05:12.314,2025-08-04T18:06:35,NaN,"{""id"": 5823809065, ""qualifierId"": 22}",byfv298dz7mcx3c3svchnciz8,Hvidovre vs Horsens,1_Division,2025-08-04,DNK,NaN,,NaN,true,NaN,NaN,true,NaN,,NaN,NaN,Center,,true,NaN,NaN,NaN,,NaN,NaN,,NaN,true,NaN,,NaN,,58.7,19.4,NaN,,,,NaN,NaN,NaN,NaN,NaN,true,97.8,52.3,NaN,,0.013643968850374222,0.0,,2,2,NaN,,,,,,,true,,,,,,,,,,,,,NaN,NaN,,,NaN,,,,NaN,,,,,,,,,,,,NaN
a9vw7ikerpr4cuweeeka5aneg,Horsens,2832077479,504,15,2,50,14,S. Pingel,3epwf56ozg73hueacwmckk0r9,1,88.7,60.5,2025-08-04T18:06:24.379,2025-08-05T17:24:18,1.0,"{""id"": 5824452873, ""qualifierId"": 80}",byfv298dz7mcx3c3svchnciz8,Hvidovre vs Horsens,1_Division,2025-08-04,DNK,NaN,,true,NaN,NaN,true,NaN,true,,NaN,true,Center,,NaN,NaN,NaN,NaN,,NaN,true,,NaN,NaN,NaN,,NaN,,48.1,19.6,NaN,,,,93.0,56.1,NaN,true,true,NaN,NaN,NaN,463,,0.3293570578098297,0.2868233025074005,,3,1,NaN,,,,,,,NaN,,,,,,,,,,,,,NaN,NaN,,,NaN,,,,NaN,,,,,,,,,,,,true
8gxd9ry2580pu1b1dd5ny9ymy,Hvidovre,2832079307,505,13,2,55,31,O. Kjærgaard,cl4xl80n4gew1ox03r3ooshrd,1,87.0,38.0,2025-08-04T18:11:41.107,2025-08-04T18:13:23,1.0,"{""id"": 5823946051, ""qualifierId"": 17}",byfv298dz7mcx3c3svchnciz8,Hvidovre vs Horsens,1_Division,2025-08-04,DNK,true,,true,NaN,NaN,NaN,true,NaN,,NaN,true,Center,,NaN,true,NaN,NaN,,NaN,NaN,,NaN,NaN,NaN,,NaN,,62.2,15.3,NaN,,,,89.5,76.4,true,true,NaN,NaN,98.6,48.9,NaN,,0.025196198374032974,0.0,,2,1,true,,,,,,,NaN,,,,,,,,,,,,,NaN,NaN,,,NaN,,,,NaN,,,,,,,,,,,,NaN
a9vw7ikerpr4cuweeeka5aneg,Horsens,2832078459,559,15,2,53,20,K. Kirkegaard,3ylgelxr6ssp42hidfnchqp2i,1,89.8,61.2,2025-08-04T18:09:29.702,2025-08-05T17:24:18,1.0,"{""id"": 5823815791, ""qualifierId"": 17}",byfv298dz7mcx3c3svchnciz8,Hvidovre vs Horsens,1_Division,2025-08-04,DNK,NaN,,true,NaN,NaN,NaN,true,NaN,,NaN,true,Center,,true,NaN,NaN,true,,NaN,NaN,,NaN,NaN,NaN,,NaN,,52.9,13.9,NaN,,,,97.8,52.3,NaN,true,NaN,NaN,NaN,NaN,483,,0.1297907531261444,0.48277658224105835,,2,3,NaN,,,,,,,NaN,,,,,,,,,,,,,NaN,NaN,,,NaN,,,,NaN,,,,,,,,,,,,NaN
a9vw7ikerpr4cuweeeka5aneg,Horsens,2832080351,589,13,2,58,29,S. Pingel,3epwf56ozg73hueacwmckk0r9,1,86.1,51.3,2025-08-04T18:14:38.949,2025-08-04T18:15:49,1.0,"{""id"": 4611686018471221539, ""qualifierId"": 322, ""value"": ""0.0""}",byfv298dz7mcx3c3svchnciz8,Hvidovre vs Horsens,1_Division,2025-08-04,DNK,true,,true,NaN,NaN,NaN,true,NaN,,NaN,true,Center,,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,NaN,true,,NaN,,42.4,19.4,NaN,,,,NaN,NaN,NaN,true,true,NaN,97.2,50.5,NaN,,0.047861065715551376,0.0,,1,1,true,,,,,,,NaN,,,,,,,,,,,,,NaN,NaN,,,NaN,,,,NaN,,,,,,,,,,,,NaN
8gxd9ry2580pu1b1dd5ny9ymy,Hvidovre,2832083657,623,13,2,69,7,F. Krogstad,dm6xpphbyyooqriwaambi7njd,1,78.0,39.7,2025-08-04T18:25:17.072,2025-08-04T18:26:33,NaN,"{""id"": 5823845837, ""qualifierId"": 56, ""value"": ""Center""}",byfv298dz7mcx3c3svchnciz8,Hvidovre vs Horsens,1_Division,2025-08-04,DNK,NaN,,NaN,true,NaN,true,true,NaN,,NaN,NaN,Center,,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,NaN,true,,NaN,,42.5,19.4,NaN,,,,NaN,NaN,NaN,NaN,NaN,true,97.8,48.0,NaN,,0.03736800700426102,0.0,,2,2,NaN,,,,,,,true,,,,,,,,,,,,,NaN,NaN,,,NaN,,,,true,,,,,,,,,,,,NaN
a9vw7ikerpr4cuweeeka5aneg,Horsens,2832084767,696,13,2,72,22,A. Saine,7353ysa16qgg30b9z5qiagys4,1,60.3,37.1,2025-08-04T18:28:32.316,2025-08-04T18:29:41,1.0,"{""id"": 5823852153, ""qualifierId"": 56, ""value"": ""Center""}",byfv298dz7mcx3c3svchnciz8,Hvidovre vs Horsens,1_Division,2025-08-04,DNK,NaN,,NaN,NaN,true,true,true,NaN,,NaN,true,Center,,NaN,NaN,true,NaN,,NaN,NaN,,NaN,NaN,NaN,,NaN,,54.6,76.4,NaN,,,,NaN,NaN,NaN,NaN,NaN,true,97.7,48.4,NaN,,0.011809363961219788,0.0,,2,2,NaN,,,,,,,NaN,,,,,,,,,,,,,NaN,NaN,,,NaN,,,,NaN,,,,,,,,,,,,NaN
8gxd9ry2580pu1b1dd5ny9ymy,Hvidovre,2832090999,802,15,2,90,33,D. Stenderup,a30gduuv9d1s4pkthgu2jhyol,1,91.9,41.0,2025-08-04T18:46:43.390,2025-08-04T18:48:21,1.0,"{""id"": 5823889595, ""qualifierId"": 233, ""value"": ""842""}",byfv298dz7mcx3c3svchnciz8,Hvidovre vs Horsens,1_Division,2025-08-04,DNK,true,,true,NaN,NaN,NaN,NaN,NaN,,true,true,Center,,NaN,NaN,NaN,NaN,,NaN,true,,true,NaN,NaN,,true,,46.9,19,NaN,,,,94.3,42.8,NaN,true,NaN,NaN,99.0,48.2,842,,0.03112841211259365,0.0,,2,2,true,,,,,,,NaN,,,,,,,,,,,,,NaN,NaN,,,NaN,,,,NaN,,,,,,,,,,,,NaN
8gxd9ry2580pu1b1dd5ny9ymy,Hvidovre,2832091033,803,13,2,90,36,O. Kjærgaard,cl4xl80n4gew1ox03r3ooshrd,1,89.0,53.0,2025-08-04T18:46:45.605,2025-08-04T18:47:56,NaN,"{""id"": 4611686018471221823, ""qualifierId"": 322, ""value"": ""0.0""}",byfv298dz7mcx3c3svchnciz8,Hvidovre vs Horsens,1_Division,2025-08-04,DNK,NaN,,true,NaN,NaN,NaN,NaN,NaN,,true,NaN,Center,,true,true,NaN,NaN,,NaN,NaN,,NaN,NaN,NaN,,NaN,,66.4,37.5,NaN,,,,NaN,NaN,NaN,NaN,NaN,NaN,98.6,50.4,NaN,,0.051031358540058136,0.0,,3,3,true,,,,,,,true,,,,,,,,,,,,,NaN,NaN,,,NaN,,,,NaN,,,,,,,,,,,,NaN
a9vw7ikerpr4cuweeeka5aneg,Horsens,2832089207,813,15,2,85,34,Y. Ouorou,7hso2bszmf4qal560jhrg2904,1,81.2,32.7,2025-08-04T18:41:44.309,2025-08-04T18:42:47,1.0,"{""id"": 5823878279, ""qualifierId"": 102, ""value"": ""49.4""}",byfv298dz7mcx3c3svchnciz8,Hvidovre vs Horsens,1_Division,2025-08-04,DNK,NaN,,NaN,true,NaN,NaN,true,NaN,,NaN,true,Center,,true,NaN,NaN,NaN,,true,NaN,,true,NaN,NaN,,true,,49.4,19,NaN,,,,96.0,45.1,NaN,NaN,NaN,NaN,98.9,48.6,747,,0.01993766985833645,0.0,,3,2,NaN,,,,,,,NaN,,,,,,,,,,,,,NaN,NaN,,,NaN,,,,NaN,,,,,,,,,,,,NaN
a9vw7ikerpr4cuweeeka5aneg,Horsens,2832089519,821,15,2,86,33,F. Brandhof,ca1b5707pdpx0ucug40ggnahh,1,76.9,34.4,2025-08-04T18:42:42.548,2025-08-04T18:43:57,1.0,"{""id"": 5823881761, ""qualifierId"": 103, ""value"": ""19""}",byfv298dz7mcx3c3svchnciz8,Hvidovre vs Horsens,1_Division,2025-08-04,DNK,NaN,,NaN,true,NaN,NaN,true,NaN,,NaN,true,Center,,true,NaN,NaN,NaN,,true,NaN,,true,NaN,NaN,,NaN,,49.1,19,NaN,,,,80.2,37.5,NaN,NaN,NaN,true,98.1,47.7,763,,0.0153761962428689,0.0,,3,2,NaN,,,,,,,NaN,,,,,,,,,,,,,NaN,NaN,,,NaN,,,,NaN,,,,,,,,,,,,NaN
a9vw7ikerpr4cuweeeka5aneg,Horsens,2832091571,853,13,2,92,26,A. Moro,51ymbnikkta369rn3exb1g7bo,1,71.3,39.5,2025-08-04T18:48:36.064,2025-08-04T18:49:23,NaN,"{""id"": 5823892135, ""qualifierId"": 231, ""value"": ""49.5""}",byfv298dz7mcx3c3svchnciz8,Hvidovre vs Horsens,1_Division,2025-08-04,DNK,NaN,,NaN,true,NaN,true,NaN,NaN,,true,NaN,Center,,NaN,true,NaN,NaN,,NaN,NaN,,NaN,NaN,NaN,,NaN,,65.7,11.1,NaN,,,,NaN,NaN,NaN,NaN,NaN,true,98.8,49.5,NaN,,0.012669458985328674,0.0,,2,3,NaN,,,,,,,true,,,,,,,,,,,,,NaN,NaN,,,NaN,,,,NaN,,,,,,,,,,,,NaN
