contestantId,team_name,id,eventId,typeId,periodId,timeMin,timeSec,playerName,playerId,outcome,x,y,timeStamp,lastModified,qualifier,assist,match_id,label,league_name,date,country,9,15,17,18,20,22,24,25,26,29,56,60,61,62,63,64,72,73,74,76,77,78,79,80,82,83,84,100,102,103,108,121,133,136,146,147,153,154,160,214,215,230,231,233,321,322,323,326,327,328,338,353,374,375,390,391,395,396,458,sequenceId,possessionId,keyPass,140,141,318,210,23,6,107,16,75,81,86,280,281,282,300,472,19,69,120,138,139,273,324,468,89,216,217,21,85,114,275,189,254
b8oqgvx1ijeyn6y1cn6929ix4,Kolding,2837386533,140,13,1,13,34,N. Morberg,5u9zrgsm6wycfcbk04m64wd1w,1,74.9,69.7,2025-08-20T16:14:20.172,2025-08-20T16:15:27,"{""id"": 5853577395, ""qualifierId"": 22}",1.0,c4ugcgy7npotz4n60bx00gsus,Aarhus Fremad vs Kolding,1_Division,2025-08-20,DNK,,NaN,NaN,true,true,true,,NaN,NaN,true,Center,NaN,,,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,47.6,81.9,NaN,,,,NaN,NaN,NaN,NaN,,NaN,true,99.0,51.6,NaN,0.016335170716047287,0.0,NaN,2,2,NaN,NaN,,NaN,NaN,,,NaN,NaN,NaN,,,,,,,,NaN,,,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,,,NaN,,,,NaN,,NaN,NaN,NaN,,,,,,
bfwi3pjyg3whbn0tpsz19e8hq,Aarhus Fremad,2837387013,167,13,1,16,47,M. Kaastrup,9nafz0c0x2qvmo5ldm0djmcq1,1,88.9,64.0,2025-08-20T16:17:33.046,2025-08-20T16:18:42,"{""id"": 4611686018471361143, ""qualifierId"": 322, ""value"": ""0.0""}",1.0,c4ugcgy7npotz4n60bx00gsus,Aarhus Fremad vs Kolding,1_Division,2025-08-20,DNK,,NaN,NaN,NaN,true,NaN,,NaN,NaN,true,Center,NaN,,,NaN,true,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,38.7,6.9,NaN,,,,NaN,NaN,NaN,NaN,,true,true,98.9,51.4,NaN,0.17664958536624908,0.0,NaN,1,1,NaN,NaN,,NaN,NaN,,,NaN,NaN,NaN,,,,,,,,true,,,NaN,true,NaN,,NaN,NaN,NaN,,NaN,,,NaN,,,,true,,true,NaN,NaN,,,,,,
b8oqgvx1ijeyn6y1cn6929ix4,Kolding,2837387085,178,13,1,17,35,M. Olsen,4zpmxlmdfa5wx79cr0q14pfx1,1,88.6,67.3,2025-08-20T16:18:21.034,2025-08-20T16:19:34,"{""id"": 5853581045, ""qualifierId"": 230, ""value"": ""98.8""}",1.0,c4ugcgy7npotz4n60bx00gsus,Aarhus Fremad vs Kolding,1_Division,2025-08-20,DNK,,NaN,NaN,NaN,true,true,,NaN,NaN,true,Center,NaN,,,NaN,true,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,39.5,48.6,NaN,,,,NaN,NaN,NaN,NaN,,NaN,true,98.8,51.4,NaN,0.04509221762418747,0.0,NaN,2,2,NaN,NaN,,NaN,NaN,,,NaN,NaN,NaN,,,,,,,,NaN,,,NaN,NaN,true,,NaN,NaN,NaN,,NaN,,,NaN,,,,NaN,,NaN,NaN,NaN,,,,,,
b8oqgvx1ijeyn6y1cn6929ix4,Kolding,2837387499,217,13,1,20,23,M. Saaby,423hv4unq5vvnp7kecv6wp3is,1,78.6,66.8,2025-08-20T16:21:09.187,2025-08-20T16:22:16,"{""id"": 5853583395, ""qualifierId"": 321, ""value"": ""0.037074241787195206""}",1.0,c4ugcgy7npotz4n60bx00gsus,Aarhus Fremad vs Kolding,1_Division,2025-08-20,DNK,,NaN,NaN,true,true,true,,NaN,NaN,true,Center,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,true,NaN,NaN,57.3,5.6,NaN,,,,NaN,NaN,NaN,NaN,,NaN,true,98.4,50.7,NaN,0.037074241787195206,0.0,NaN,1,2,NaN,NaN,,NaN,NaN,,,NaN,NaN,NaN,,,,,,,,NaN,,,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,,,NaN,,,,NaN,,NaN,NaN,NaN,,,,,,
b8oqgvx1ijeyn6y1cn6929ix4,Kolding,2837387937,236,15,1,24,0,M. Olsen,4zpmxlmdfa5wx79cr0q14pfx1,1,74.0,75.9,2025-08-20T16:24:46.458,2025-08-22T20:29:23,"{""id"": 5853585995, ""qualifierId"": 20}",NaN,c4ugcgy7npotz4n60bx00gsus,Aarhus Fremad vs Kolding,1_Division,2025-08-20,DNK,,NaN,NaN,true,true,NaN,,NaN,true,NaN,Center,NaN,,,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,53.9,16.5,NaN,,,,99.1,50.5,NaN,NaN,,NaN,NaN,NaN,NaN,197,0.03562530130147934,0.13992071151733398,NaN,1,2,NaN,NaN,,NaN,NaN,,,NaN,NaN,true,,,,,,,,NaN,,,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,,,NaN,,,,NaN,,NaN,NaN,NaN,,,,,,
bfwi3pjyg3whbn0tpsz19e8hq,Aarhus Fremad,2837389579,286,15,1,34,54,M. Agnarsson,9w1wpf3tocn27ed1oaaoe5zsa,1,90.9,72.0,2025-08-20T16:35:40.667,2025-08-22T21:29:15,"{""id"": 5853595639, ""qualifierId"": 22}",1.0,c4ugcgy7npotz4n60bx00gsus,Aarhus Fremad vs Kolding,1_Division,2025-08-20,DNK,,NaN,NaN,NaN,NaN,true,,NaN,NaN,true,Center,NaN,,,NaN,true,true,NaN,NaN,NaN,NaN,true,,NaN,NaN,NaN,NaN,NaN,51.6,1.3,NaN,,,,99.0,53.4,NaN,NaN,,NaN,true,NaN,NaN,334,0.027239413931965828,0.025942286476492882,NaN,2,2,NaN,NaN,,NaN,NaN,,,NaN,NaN,NaN,,,,,,,,NaN,,,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,,,NaN,,,,NaN,,NaN,NaN,NaN,,,,,,
b8oqgvx1ijeyn6y1cn6929ix4,Kolding,2837388995,306,15,1,31,29,V. Westh,8h3cyhuw5049gcxrsld3rw1ec,1,88.3,44.2,2025-08-20T16:32:14.800,2025-08-22T21:29:15,"{""id"": 5853592521, ""qualifierId"": 233, ""value"": ""260""}",1.0,c4ugcgy7npotz4n60bx00gsus,Aarhus Fremad vs Kolding,1_Division,2025-08-20,DNK,,NaN,true,NaN,NaN,true,,NaN,NaN,true,Center,NaN,,,NaN,NaN,true,NaN,NaN,NaN,NaN,NaN,,true,NaN,NaN,NaN,NaN,47.5,2.5,NaN,,,,99.3,49.6,NaN,true,,NaN,NaN,NaN,NaN,260,0.19527296721935272,0.4041757583618164,NaN,1,2,true,NaN,,NaN,NaN,,,NaN,NaN,NaN,,,,,,,,NaN,,,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,,,NaN,,,,NaN,,NaN,NaN,NaN,,,,,,
b8oqgvx1ijeyn6y1cn6929ix4,Kolding,2837389271,325,16,1,33,1,I. Tånnander,6bajck5osvj7trnwt2a5mc3dg,1,91.4,47.8,2025-08-20T16:33:47.038,2025-08-20T16:35:35,"{""id"": 5853594703, ""qualifierId"": 375, ""value"": ""33:00.715""}",1.0,c4ugcgy7npotz4n60bx00gsus,Aarhus Fremad vs Kolding,1_Division,2025-08-20,DNK,,true,true,NaN,NaN,true,,NaN,NaN,true,Center,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,true,NaN,,NaN,NaN,NaN,NaN,NaN,53.8,23.4,NaN,,,,NaN,NaN,NaN,true,,true,NaN,98.9,49.8,NaN,0.11327579617500305,0.6747564077377319,NaN,2,2,true,NaN,,2025-08-20 17:33:46.489,33:00.715,,,98.5,52.0,NaN,,,,,,,,NaN,,,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,,,NaN,,,,NaN,,NaN,NaN,NaN,,,,,,
bfwi3pjyg3whbn0tpsz19e8hq,Aarhus Fremad,2837390275,328,15,1,39,45,K. Andersen,f1mn7hl9ythw3bblz9lguqtjo,1,75.3,35.4,2025-08-20T16:40:30.955,2025-08-22T21:29:15,"{""id"": 5853600087, ""qualifierId"": 22}",1.0,c4ugcgy7npotz4n60bx00gsus,Aarhus Fremad vs Kolding,1_Division,2025-08-20,DNK,,NaN,NaN,true,true,true,,NaN,NaN,true,Center,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,true,,NaN,NaN,NaN,NaN,NaN,50.3,8.2,NaN,,,,98.0,49.3,NaN,NaN,,NaN,true,NaN,NaN,377,0.03043229505419731,0.009457788430154324,NaN,1,2,NaN,NaN,,NaN,NaN,,,NaN,NaN,NaN,,,,,,,,NaN,,,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,,,NaN,,,,NaN,,NaN,NaN,NaN,,,,,,
bfwi3pjyg3whbn0tpsz19e8hq,Aarhus Fremad,2837390395,334,15,1,40,59,M. Kubel,az9olsp7tglzt73awei9a4cgk,1,85.8,35.0,2025-08-20T16:41:45.602,2025-08-22T21:29:15,"{""id"": 5853698865, ""qualifierId"": 215}",1.0,c4ugcgy7npotz4n60bx00gsus,Aarhus Fremad vs Kolding,1_Division,2025-08-20,DNK,,NaN,NaN,NaN,true,NaN,,NaN,NaN,true,Center,NaN,,,true,NaN,NaN,NaN,NaN,NaN,NaN,true,,NaN,NaN,NaN,NaN,NaN,48.7,6.3,NaN,,,,98.2,46.4,NaN,NaN,,NaN,true,NaN,NaN,394,0.09135666489601135,0.05207020416855812,NaN,2,2,NaN,NaN,,NaN,NaN,,,NaN,NaN,NaN,,,,,,,,true,,,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,,,NaN,,,,NaN,,NaN,NaN,NaN,,,,,,
bfwi3pjyg3whbn0tpsz19e8hq,Aarhus Fremad,2837390553,348,15,1,42,12,M. Kubel,az9olsp7tglzt73awei9a4cgk,1,86.5,27.6,2025-08-20T16:42:57.841,2025-08-22T21:29:15,"{""id"": 5853601883, ""qualifierId"": 102, ""value"": ""50.6""}",1.0,c4ugcgy7npotz4n60bx00gsus,Aarhus Fremad vs Kolding,1_Division,2025-08-20,DNK,,NaN,NaN,NaN,true,true,,NaN,NaN,true,Center,NaN,,,true,NaN,NaN,NaN,NaN,NaN,NaN,true,,NaN,NaN,NaN,NaN,NaN,50.6,14.6,NaN,,,,97.7,44.6,NaN,NaN,,NaN,true,NaN,NaN,405,0.0344955138862133,0.04232574254274368,NaN,2,2,NaN,NaN,,NaN,NaN,,,NaN,NaN,NaN,,,,,,,,NaN,,,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,,,NaN,,,,NaN,,NaN,NaN,NaN,,,,,,
bfwi3pjyg3whbn0tpsz19e8hq,Aarhus Fremad,2837390887,356,15,1,44,24,M. Kaastrup,9nafz0c0x2qvmo5ldm0djmcq1,1,84.9,65.2,2025-08-20T16:45:10.042,2025-08-20T16:46:18,"{""id"": 5853604145, ""qualifierId"": 103, ""value"": ""19""}",1.0,c4ugcgy7npotz4n60bx00gsus,Aarhus Fremad vs Kolding,1_Division,2025-08-20,DNK,,NaN,NaN,NaN,true,NaN,,NaN,NaN,true,Center,NaN,,,NaN,true,NaN,NaN,NaN,NaN,NaN,true,,NaN,true,NaN,NaN,NaN,49.7,19,NaN,,,,88.6,61.4,NaN,NaN,,NaN,true,98.5,53.1,429,0.05024692788720131,0.0,NaN,3,2,NaN,NaN,,NaN,NaN,,,NaN,NaN,NaN,,,,,,,,true,,,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,,,NaN,,,,true,,NaN,NaN,NaN,,,,,,
b8oqgvx1ijeyn6y1cn6929ix4,Kolding,2837389881,360,15,1,37,14,M. Saaby,423hv4unq5vvnp7kecv6wp3is,1,87.2,70.9,2025-08-20T16:37:59.910,2025-08-20T16:39:33,"{""id"": 5853598251, ""qualifierId"": 102, ""value"": ""46.8""}",1.0,c4ugcgy7npotz4n60bx00gsus,Aarhus Fremad vs Kolding,1_Division,2025-08-20,DNK,,NaN,NaN,NaN,true,true,,NaN,NaN,true,Center,NaN,,,NaN,true,NaN,NaN,NaN,NaN,NaN,NaN,,true,true,NaN,NaN,true,46.8,19,NaN,,,,94.5,57.2,NaN,true,,NaN,NaN,99.1,51.6,293,0.04018401354551315,0.0,NaN,1,2,true,NaN,,NaN,NaN,,,NaN,NaN,NaN,,,,,,,,NaN,,,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,,,NaN,,,,NaN,,NaN,NaN,NaN,,,,,,
b8oqgvx1ijeyn6y1cn6929ix4,Kolding,2837389933,367,15,1,37,32,M. Olsen,4zpmxlmdfa5wx79cr0q14pfx1,1,79.1,64.2,2025-08-20T16:38:18.104,2025-08-20T16:39:25,"{""id"": 5853597987, ""qualifierId"": 327, ""value"": ""2""}",1.0,c4ugcgy7npotz4n60bx00gsus,Aarhus Fremad vs Kolding,1_Division,2025-08-20,DNK,,NaN,NaN,true,true,true,,NaN,NaN,true,Center,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,true,,NaN,NaN,NaN,NaN,NaN,50.4,3.8,NaN,,,,98.8,50.4,NaN,true,,NaN,NaN,NaN,NaN,297,0.016253069043159485,0.012652530334889889,NaN,3,2,true,NaN,,NaN,NaN,,,NaN,NaN,NaN,,,,,,,,NaN,,,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,,,NaN,,,,NaN,,NaN,NaN,NaN,,,,,,
bfwi3pjyg3whbn0tpsz19e8hq,Aarhus Fremad,2837391359,389,14,1,47,50,M. Kubel,az9olsp7tglzt73awei9a4cgk,1,85.6,38.6,2025-08-20T16:48:36.673,2025-08-20T16:49:49,"{""id"": 5853606707, ""qualifierId"": 17}",1.0,c4ugcgy7npotz4n60bx00gsus,Aarhus Fremad vs Kolding,1_Division,2025-08-20,DNK,,NaN,true,NaN,true,true,,NaN,NaN,true,Center,NaN,,,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,55.2,20.9,NaN,,,,NaN,NaN,NaN,NaN,,NaN,true,98.2,49.1,NaN,0.07579325139522552,0.0,NaN,2,2,NaN,NaN,,NaN,NaN,,,NaN,NaN,NaN,,,,,,,,NaN,,,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,,,NaN,,,,NaN,,NaN,NaN,NaN,,,,,,
b8oqgvx1ijeyn6y1cn6929ix4,Kolding,2837390467,404,15,1,41,39,N. Morberg,5u9zrgsm6wycfcbk04m64wd1w,1,79.2,35.2,2025-08-20T16:42:25.134,2025-08-22T21:29:15,"{""id"": 5853601347, ""qualifierId"": 215}",NaN,c4ugcgy7npotz4n60bx00gsus,Aarhus Fremad vs Kolding,1_Division,2025-08-20,DNK,,NaN,NaN,true,true,true,,NaN,NaN,NaN,Center,NaN,,,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,53.6,15.2,NaN,,,,97.7,48.2,NaN,NaN,,NaN,true,NaN,NaN,338,0.02959958277642727,0.13521426916122437,NaN,2,2,NaN,NaN,,NaN,NaN,,,NaN,NaN,true,,,,,,,,NaN,,,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,,,NaN,,,,NaN,,NaN,NaN,NaN,,,,,,
bfwi3pjyg3whbn0tpsz19e8hq,Aarhus Fremad,2837393149,430,15,2,48,12,S. Bækgård,5o1k2hd9rdooxpjgbnabuh94a,1,83.7,53.6,2025-08-20T17:08:30.100,2025-08-20T17:09:51,"{""id"": 5853618221, ""qualifierId"": 458}",NaN,c4ugcgy7npotz4n60bx00gsus,Aarhus Fremad vs Kolding,1_Division,2025-08-20,DNK,,NaN,true,NaN,true,NaN,,true,NaN,NaN,Center,NaN,,,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,,NaN,true,NaN,NaN,NaN,53.9,4.2,NaN,,,,93.7,53.3,NaN,NaN,,NaN,NaN,99.0,50.2,485,0.0468837209045887,0.0,NaN,2,3,true,NaN,,NaN,NaN,,,NaN,NaN,true,,,,,,,,NaN,,,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,,,NaN,,,,NaN,,NaN,NaN,NaN,,,,,,
bfwi3pjyg3whbn0tpsz19e8hq,Aarhus Fremad,2837394253,512,13,2,57,41,K. Andersen,f1mn7hl9ythw3bblz9lguqtjo,1,74.1,61.3,2025-08-20T17:17:59.124,2025-08-20T17:19:06,"{""id"": 5853624389, ""qualifierId"": 73}",1.0,c4ugcgy7npotz4n60bx00gsus,Aarhus Fremad vs Kolding,1_Division,2025-08-20,DNK,,NaN,NaN,true,NaN,NaN,,NaN,NaN,true,Center,NaN,,,NaN,NaN,true,true,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,60.5,38.9,NaN,,,,NaN,NaN,NaN,NaN,,NaN,true,96.2,51.6,NaN,0.02932518906891346,0.0,NaN,2,2,NaN,NaN,,NaN,NaN,,,NaN,NaN,NaN,,,,,,,,true,,,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,,,NaN,,,,NaN,,NaN,NaN,NaN,,,,,,
b8oqgvx1ijeyn6y1cn6929ix4,Kolding,2837394367,574,13,2,58,50,E. Voufack,5d57rssywlhqtf3a70gh2ra7e,1,96.2,44.9,2025-08-20T17:19:08.364,2025-08-20T17:20:23,"{""id"": 5853625067, ""qualifierId"": 321, ""value"": ""0.20618481934070587""}",1.0,c4ugcgy7npotz4n60bx00gsus,Aarhus Fremad vs Kolding,1_Division,2025-08-20,DNK,,NaN,NaN,NaN,true,true,,NaN,NaN,true,Center,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,true,NaN,41.0,27.8,true,,,,NaN,NaN,NaN,true,,NaN,NaN,98.9,50,NaN,0.20618481934070587,0.0,NaN,3,2,true,NaN,,NaN,NaN,,,NaN,NaN,NaN,,,,,,,,NaN,,,true,NaN,NaN,,NaN,NaN,NaN,,NaN,,,NaN,,,,NaN,,NaN,NaN,NaN,,,,,,
b8oqgvx1ijeyn6y1cn6929ix4,Kolding,2837394571,593,16,2,60,37,I. Tånnander,6bajck5osvj7trnwt2a5mc3dg,1,96.3,43.3,2025-08-20T17:20:55.436,2025-08-20T17:22:44,"{""id"": 5857097613, ""qualifierId"": 216, ""value"": ""590""}",1.0,c4ugcgy7npotz4n60bx00gsus,Aarhus Fremad vs Kolding,1_Division,2025-08-20,DNK,,NaN,NaN,NaN,true,NaN,,true,NaN,true,Center,true,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,45.8,20.9,NaN,,,,NaN,NaN,NaN,true,,true,NaN,98.9,48.9,NaN,0.1500183343887329,0.8985505104064941,NaN,3,2,NaN,NaN,,2025-08-20 18:20:55.077,60:37.303,,,1.0,52.0,NaN,,,,,,,,NaN,,,NaN,NaN,true,,NaN,NaN,NaN,,NaN,,,NaN,,,,NaN,,NaN,590,true,,,,,,
bfwi3pjyg3whbn0tpsz19e8hq,Aarhus Fremad,2837396431,678,15,2,75,59,M. Berthelsen,6yh22sf7jss7huppjtromrkes,1,77.0,63.7,2025-08-20T17:36:16.913,2025-08-20T17:37:26,"{""id"": 5853637547, ""qualifierId"": 146, ""value"": ""83.2""}",1.0,c4ugcgy7npotz4n60bx00gsus,Aarhus Fremad vs Kolding,1_Division,2025-08-20,DNK,,NaN,NaN,true,NaN,true,,NaN,NaN,true,Center,NaN,,,NaN,NaN,true,NaN,NaN,NaN,NaN,true,,NaN,true,NaN,NaN,NaN,49.0,19,NaN,,,,83.2,59.8,NaN,NaN,,NaN,true,98.1,52.2,686,0.04217120260000229,0.0,NaN,1,2,NaN,NaN,,NaN,NaN,,,NaN,NaN,NaN,,,,,,,,NaN,,,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,,,NaN,,,,NaN,,NaN,NaN,NaN,,,,,,
bfwi3pjyg3whbn0tpsz19e8hq,Aarhus Fremad,2837396541,682,13,2,76,32,M. Kaastrup,9nafz0c0x2qvmo5ldm0djmcq1,1,73.6,64.8,2025-08-20T17:36:49.936,2025-08-20T17:37:59,"{""id"": 5853638211, ""qualifierId"": 29}",1.0,c4ugcgy7npotz4n60bx00gsus,Aarhus Fremad vs Kolding,1_Division,2025-08-20,DNK,,NaN,NaN,true,true,NaN,,true,NaN,true,Center,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,36.8,54.2,NaN,,,,NaN,NaN,NaN,NaN,,NaN,true,98.5,50.5,NaN,0.014405091293156147,0.0,NaN,2,3,NaN,NaN,,NaN,NaN,,,NaN,NaN,NaN,,,,,,,,NaN,,,NaN,NaN,true,,NaN,NaN,NaN,,NaN,,,true,,,,NaN,,NaN,NaN,NaN,,,,,,
bfwi3pjyg3whbn0tpsz19e8hq,Aarhus Fremad,2837398587,786,16,2,86,39,K. Andersen,f1mn7hl9ythw3bblz9lguqtjo,1,84.6,53.2,2025-08-20T17:46:57.167,2025-08-20T19:16:25,"{""id"": 5853651325, ""qualifierId"": 103, ""value"": ""12.0""}",1.0,c4ugcgy7npotz4n60bx00gsus,Aarhus Fremad vs Kolding,1_Division,2025-08-20,DNK,,NaN,true,NaN,true,true,,NaN,NaN,true,Center,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,true,,NaN,NaN,NaN,NaN,NaN,48.3,12.0,NaN,,,,NaN,NaN,NaN,true,,NaN,NaN,98.1,50.7,NaN,0.09083790332078934,0.15158189833164215,NaN,2,2,true,NaN,,2025-08-20 18:46:56.188,86:38.414,,,98.0,47.8,NaN,,,,,,,,NaN,,,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,,,NaN,,,,NaN,,NaN,NaN,NaN,,,,,,
bfwi3pjyg3whbn0tpsz19e8hq,Aarhus Fremad,2837399361,802,15,2,89,51,A. Holvad,f5do9kh6590dwx2732iak0edx,1,98.7,43.4,2025-08-20T17:50:09.383,2025-08-22T11:12:44,"{""id"": 5856971761, ""qualifierId"": 214}",1.0,c4ugcgy7npotz4n60bx00gsus,Aarhus Fremad vs Kolding,1_Division,2025-08-20,DNK,,NaN,NaN,NaN,true,true,,NaN,NaN,true,Center,true,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,true,NaN,NaN,NaN,NaN,46.1,7.0,NaN,,,,99.9,45.7,NaN,true,,true,NaN,NaN,NaN,880,0.1753000169992447,0.3320816457271576,NaN,3,2,true,NaN,,NaN,NaN,,,NaN,NaN,NaN,,,,,,,,NaN,,,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,,,NaN,,,,NaN,,NaN,NaN,NaN,,,,,,
bfwi3pjyg3whbn0tpsz19e8hq,Aarhus Fremad,2837399377,803,16,2,89,52,K. Andersen,f1mn7hl9ythw3bblz9lguqtjo,1,96.4,54.0,2025-08-20T17:50:10.613,2025-08-23T01:29:07,"{""id"": 5853656121, ""qualifierId"": 327, ""value"": ""0""}",NaN,c4ugcgy7npotz4n60bx00gsus,Aarhus Fremad vs Kolding,1_Division,2025-08-20,DNK,,NaN,NaN,NaN,true,true,,NaN,NaN,NaN,Center,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,true,,NaN,NaN,NaN,NaN,NaN,51.5,17.7,NaN,,,,NaN,NaN,NaN,NaN,,true,NaN,99.4,46.8,NaN,0.8373864889144897,0.9863327145576477,true,1,0,true,802,,2025-08-20 18:50:10.334,89:52.560,,,99.4,46.8,true,,,,,,,,NaN,,,true,NaN,NaN,,ATTEMPT_SAVED,222774,2290,,802,,,NaN,,,,NaN,,NaN,NaN,NaN,,,,,,
b8oqgvx1ijeyn6y1cn6929ix4,Kolding,2837399455,819,13,2,91,18,C. Palm,b6l4m6bmqgil9bjjov4tnuivo,1,80.2,67.8,2025-08-20T17:51:36.755,2025-08-20T17:52:47,"{""id"": 4611686018471361419, ""qualifierId"": 322, ""value"": ""0.0""}",1.0,c4ugcgy7npotz4n60bx00gsus,Aarhus Fremad vs Kolding,1_Division,2025-08-20,DNK,,NaN,NaN,true,true,NaN,,NaN,NaN,true,Center,NaN,,,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,48.2,61.1,NaN,,,,NaN,NaN,NaN,NaN,,NaN,true,99.1,51.1,NaN,0.034598175436258316,0.0,NaN,2,2,NaN,NaN,,NaN,NaN,,,NaN,NaN,NaN,,,,,,,,true,,,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,,,NaN,,,,NaN,,NaN,NaN,NaN,,,,,,
b8oqgvx1ijeyn6y1cn6929ix4,Kolding,2837400091,856,15,2,94,49,M. Olsen,4zpmxlmdfa5wx79cr0q14pfx1,1,84.9,66.1,2025-08-20T17:55:07.363,2025-08-20T17:56:18,"{""id"": 5853661193, ""qualifierId"": 231, ""value"": ""52.0""}",NaN,c4ugcgy7npotz4n60bx00gsus,Aarhus Fremad vs Kolding,1_Division,2025-08-20,DNK,,NaN,NaN,NaN,true,true,,NaN,NaN,NaN,Center,NaN,,,NaN,true,NaN,NaN,NaN,NaN,NaN,true,,NaN,true,NaN,NaN,NaN,49.6,19,NaN,,,,93.7,56.5,NaN,NaN,,NaN,NaN,98.6,52.0,835,0.05237288028001785,0.0,NaN,1,3,true,NaN,,NaN,NaN,,,NaN,NaN,true,,,,,,,,NaN,,,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,,,NaN,,,,NaN,,NaN,NaN,NaN,,,,,,
b8oqgvx1ijeyn6y1cn6929ix4,Kolding,2832955633,43,13,1,3,52,I. Tånnander,6bajck5osvj7trnwt2a5mc3dg,1,86.4,29.7,2025-08-09T14:05:38.588,2025-08-12T16:26:01,"{""id"": 5828735567, ""qualifierId"": 22}",1.0,bzj9we66v50c9mb86dc365q8k,Esbjerg vs Kolding,1_Division,2025-08-09,DNK,,NaN,NaN,NaN,true,true,NaN,NaN,,true,Center,,,,true,,NaN,true,NaN,NaN,,NaN,NaN,,NaN,,NaN,,67.1,1.4,true,NaN,,,92.8,44.9,true,true,NaN,NaN,NaN,92.7,41.2,NaN,0.1323702186346054,0.0,NaN,1,1,true,NaN,,NaN,NaN,,,NaN,NaN,NaN,,,,,,,,,,,NaN,NaN,NaN,,,,,,,,,true,NaN,,,,NaN,,,,NaN,NaN,NaN,NaN,,
b8oqgvx1ijeyn6y1cn6929ix4,Kolding,2832963411,90,15,1,8,39,I. Tånnander,6bajck5osvj7trnwt2a5mc3dg,1,90.3,54.4,2025-08-09T14:10:25.995,2025-08-09T14:13:12,"{""id"": 5828792563, ""qualifierId"": 102, ""value"": ""53.6""}",1.0,bzj9we66v50c9mb86dc365q8k,Esbjerg vs Kolding,1_Division,2025-08-09,DNK,,true,true,NaN,NaN,NaN,NaN,NaN,,true,Center,,,,NaN,,NaN,NaN,NaN,true,,NaN,NaN,,true,,NaN,,53.6,15.3,NaN,NaN,,,92.9,53.6,NaN,true,true,NaN,NaN,98.8,50.5,88,0.04568041115999222,0.0,NaN,3,3,true,NaN,,NaN,NaN,,,NaN,NaN,NaN,,,,,,,,,,,NaN,NaN,NaN,,,,,,,,,NaN,NaN,,,,NaN,,,,NaN,NaN,NaN,NaN,,
